t         VX       fr_sym1   fr_M0      D          x.fsym0   x.fsym1  x.msym0M0  x.msym1M0  x.msym0M1  x.msym1M1   
86.370     896.7   0.0319   0.9702   0.0006        441.4     14.6    414.2       13.4       12.5        0.7
86.380     896.7   0.0319   0.9702   0.0006        441.4     14.6    414.2       13.4       12.4        0.7
86.390     896.7   0.0319   0.9703   0.0006        441.4     14.6    414.2       13.4       12.4        0.7
86.400     896.7   0.0319   0.9703   0.0006        441.4     14.6    414.2       13.4       12.4        0.7
86.410     896.7   0.0319   0.9703   0.0006        441.4     14.6    414.2       13.4       12.4        0.7
86.420     896.7   0.0319   0.9703   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.430     896.7   0.0319   0.9703   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.440     896.7   0.0319   0.9704   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.450     896.7   0.0319   0.9704   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.460     896.7   0.0319   0.9704   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.470     896.7   0.0319   0.9704   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.480     896.7   0.0319   0.9704   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.490     896.7   0.0319   0.9704   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.500     896.7   0.0319   0.9705   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.510     896.7   0.0319   0.9705   0.0006        441.4     14.6    414.3       13.4       12.4        0.7
86.520     896.7   0.0319   0.9705   0.0006        441.4     14.6    414.3       13.4       12.3        0.7
86.530     896.7   0.0319   0.9705   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.540     896.7   0.0319   0.9705   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.550     896.7   0.0319   0.9705   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.560     896.7   0.0319   0.9706   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.570     896.7   0.0319   0.9706   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.580     896.7   0.0319   0.9706   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.590     896.7   0.0319   0.9706   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.600     896.7   0.0319   0.9706   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.610     896.7   0.0319   0.9707   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.620     896.7   0.0319   0.9707   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.630     896.7   0.0319   0.9707   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.640     896.7   0.0319   0.9707   0.0006        441.4     14.5    414.4       13.4       12.3        0.7
86.650     896.7   0.0319   0.9707   0.0006        441.4     14.5    414.5       13.4       12.2        0.7
86.660     896.7   0.0319   0.9707   0.0006        441.4     14.5    414.5       13.4       12.2        0.7
86.670     896.7   0.0319   0.9708   0.0006        441.4     14.5    414.5       13.4       12.2        0.7
86.680     896.7   0.0319   0.9708   0.0006        441.4     14.5    414.5       13.4       12.2        0.7
86.690     896.8   0.0319   0.9708   0.0005        441.4     14.5    414.5       13.4       12.2        0.7
86.700     896.8   0.0319   0.9708   0.0005        441.4     14.5    414.5       13.4       12.2        0.7
86.710     896.8   0.0319   0.9708   0.0005        441.4     14.5    414.5       13.4       12.2        0.7
86.720     896.8   0.0319   0.9709   0.0005        441.4     14.5    414.5       13.4       12.2        0.7
86.730     896.8   0.0319   0.9709   0.0005        441.4     14.5    414.5       13.4       12.2        0.7
86.740     896.8   0.0319   0.9709   0.0005        441.4     14.5    414.5       13.4       12.2        0.7
86.750     896.8   0.0319   0.9709   0.0005        441.4     14.5    414.5       13.4       12.2        0.7
86.760     896.8   0.0319   0.9709   0.0005        441.4     14.5    414.6       13.4       12.2        0.7
86.770     896.8   0.0319   0.9709   0.0005        441.4     14.5    414.6       13.4       12.2        0.6
86.780     896.8   0.0319   0.9710   0.0005        441.4     14.5    414.6       13.4       12.2        0.6
86.790     896.8   0.0319   0.9710   0.0005        441.4     14.5    414.6       13.4       12.1        0.6
86.800     896.8   0.0319   0.9710   0.0005        441.4     14.5    414.6       13.4       12.1        0.6
86.810     896.8   0.0319   0.9710   0.0005        441.4     14.5    414.6       13.4       12.1        0.6
86.820     896.8   0.0319   0.9710   0.0005        441.5     14.5    414.6       13.4       12.1        0.6
86.830     896.8   0.0319   0.9710   0.0005        441.5     14.5    414.6       13.4       12.1        0.6
86.840     896.8   0.0319   0.9711   0.0005        441.5     14.5    414.6       13.4       12.1        0.6
86.850     896.8   0.0319   0.9711   0.0005        441.5     14.5    414.6       13.4       12.1        0.6
86.860     896.8   0.0319   0.9711   0.0005        441.5     14.5    414.6       13.4       12.1        0.6
86.870     896.8   0.0319   0.9711   0.0005        441.5     14.5    414.6       13.4       12.1        0.6
86.880     896.8   0.0319   0.9711   0.0005        441.5     14.5    414.7       13.4       12.1        0.6
86.890     896.8   0.0319   0.9712   0.0005        441.5     14.5    414.7       13.4       12.1        0.6
86.900     896.8   0.0319   0.9712   0.0005        441.5     14.5    414.7       13.4       12.1        0.6
86.910     896.8   0.0319   0.9712   0.0005        441.5     14.5    414.7       13.4       12.1        0.6
86.920     896.8   0.0319   0.9712   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
86.930     896.8   0.0319   0.9712   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
86.940     896.8   0.0319   0.9712   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
86.950     896.8   0.0319   0.9713   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
86.960     896.8   0.0319   0.9713   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
86.970     896.8   0.0319   0.9713   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
86.980     896.8   0.0319   0.9713   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
86.990     896.8   0.0319   0.9713   0.0005        441.5     14.5    414.7       13.4       12.0        0.6
87.000     896.8   0.0319   0.9713   0.0005        441.5     14.5    414.8       13.4       12.0        0.6
87.010     896.8   0.0319   0.9714   0.0005        441.5     14.5    414.8       13.4       12.0        0.6
87.020     896.8   0.0319   0.9714   0.0005        441.5     14.5    414.8       13.4       12.0        0.6
87.030     896.8   0.0319   0.9714   0.0005        441.5     14.5    414.8       13.4       12.0        0.6
87.040     896.8   0.0319   0.9714   0.0005        441.5     14.5    414.8       13.4       12.0        0.6
87.050     896.8   0.0319   0.9714   0.0005        441.5     14.5    414.8       13.4       12.0        0.6
87.060     896.8   0.0319   0.9714   0.0005        441.5     14.5    414.8       13.4       11.9        0.6
87.070     896.8   0.0319   0.9715   0.0005        441.5     14.5    414.8       13.4       11.9        0.6
87.080     896.8   0.0319   0.9715   0.0005        441.5     14.5    414.8       13.4       11.9        0.6
87.090     896.8   0.0319   0.9715   0.0005        441.5     14.5    414.8       13.4       11.9        0.6
87.100     896.8   0.0319   0.9715   0.0005        441.5     14.5    414.8       13.4       11.9        0.6
87.110     896.8   0.0319   0.9715   0.0005        441.5     14.5    414.8       13.4       11.9        0.6
87.120     896.8   0.0319   0.9716   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.130     896.8   0.0319   0.9716   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.140     896.8   0.0319   0.9716   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.150     896.8   0.0319   0.9716   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.160     896.8   0.0319   0.9716   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.170     896.8   0.0319   0.9716   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.180     896.8   0.0319   0.9717   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.190     896.8   0.0319   0.9717   0.0005        441.5     14.5    414.9       13.4       11.9        0.6
87.200     896.9   0.0319   0.9717   0.0005        441.5     14.5    414.9       13.4       11.8        0.6
87.210     896.9   0.0319   0.9717   0.0005        441.5     14.5    414.9       13.4       11.8        0.6
87.220     896.9   0.0319   0.9717   0.0005        441.5     14.5    414.9       13.4       11.8        0.6
87.230     896.9   0.0319   0.9717   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.240     896.9   0.0319   0.9718   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.250     896.9   0.0319   0.9718   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.260     896.9   0.0319   0.9718   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.270     896.9   0.0319   0.9718   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.280     896.9   0.0319   0.9718   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.290     896.9   0.0319   0.9718   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.300     896.9   0.0319   0.9719   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.310     896.9   0.0319   0.9719   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.320     896.9   0.0319   0.9719   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.330     896.9   0.0319   0.9719   0.0005        441.5     14.5    415.0       13.4       11.8        0.6
87.340     896.9   0.0319   0.9719   0.0005        441.5     14.5    415.0       13.4       11.7        0.6
87.350     896.9   0.0319   0.9719   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.360     896.9   0.0319   0.9720   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.370     896.9   0.0319   0.9720   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.380     896.9   0.0319   0.9720   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.390     896.9   0.0319   0.9720   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.400     896.9   0.0319   0.9720   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.410     896.9   0.0319   0.9721   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.420     896.9   0.0319   0.9721   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.430     896.9   0.0319   0.9721   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.440     896.9   0.0319   0.9721   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.450     896.9   0.0319   0.9721   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.460     896.9   0.0319   0.9721   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.470     896.9   0.0319   0.9722   0.0005        441.5     14.5    415.1       13.4       11.7        0.6
87.480     896.9   0.0319   0.9722   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.490     896.9   0.0319   0.9722   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.500     896.9   0.0319   0.9722   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.510     896.9   0.0319   0.9722   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.520     896.9   0.0319   0.9722   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.530     896.9   0.0319   0.9723   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.540     896.9   0.0318   0.9723   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.550     896.9   0.0318   0.9723   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.560     896.9   0.0318   0.9723   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
87.570     896.9   0.0318   0.9723   0.0005        441.5     14.5    415.2       13.4       11.6        0.6
